send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
,Michalis Varnava X-Ray Clinic,34.6817184,33.0348903,"Dodekanisou 11a, Lemesos 3021, Cyprus",186.45685918465722,18.5,37,27917,5165,3.8,15.9,19425,confirmed,0.33,,False,https://maps.google.com/?cid=16161955721887903990&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Michalis Varnava X-Ray Clinic,25 377531,https://www.facebook.com/Michalis-Varnava-X-Ray-Clinic-996344290522321/,"Dodekanisou 11a, Lemesos 3021, Cyprus","doctor, health, point_of_interest, establishment",ChIJK3Hdwb4z5xQR9nC4bhnNSuA,https://www.facebook.com/Michalis-Varnava-X-Ray-Clinic-996344290522321/,25 377531
,"Dr. Georgios F. Ioannides, MD–PhD, ENT - Surgeon Ωτορινολαρυγγολόγος/ENT/оториноларинголог ЛОР otorhinolaryngologist limassol",34.684067500000005,33.0409225,"Aginoros 8, Lemesos 3026, Cyprus",173.66508439945449,17.0,34,25654,4746,3.8,14.6,17850,likely,0.22,,False,https://maps.google.com/?cid=10292169043135134781&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Dr. Georgios F. Ioannides, MD–PhD, ENT - Surgeon Ωτορινολαρυγγολόγος/ENT/оториноларинголог ЛОР otorhinolaryngologist limassol",25 250202,https://www.facebook.com/ENTcentercy,"Aginoros 8, Lemesos 3026, Cyprus","medical_center, hospital, medical_clinic, doctor, health, service, point_of_interest, establishment",ChIJYdjvIQ8z5xQRPXxX6DYh1Y4,https://www.facebook.com/ENTcentercy,25 250202
YES,"Kolonakiou Medical Centre Personal and Specialist Doctors GESY, Medical Aesthetics, Ιατρικό Κέντρο ΓΕΣΥ Limassol Yermasogeia",34.7002849,33.07629,"Spyrou Kyprianou 14, Germasogeia 4040, Cyprus",148.16561249808277,14.5,29,21896,4051,3.8,12.5,15225,none,0.0,support@kolonakioumedical.com,False,https://maps.google.com/?cid=15073330108517548615&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Kolonakiou Medical Centre Personal and Specialist Doctors GESY, Medical Aesthetics, Ιατρικό Κέντρο ΓΕΣΥ Limassol Yermasogeia",25 574800,http://www.kolonakioumedical.com/,"Spyrou Kyprianou 14, Germasogeia 4040, Cyprus","medical_center, hospital, doctor, health, service, point_of_interest, establishment",ChIJ58f5ZzMz5xQRR4JjLN85L9E,http://www.kolonakioumedical.com/,25 574800
,Vioiatriki Lemesou Ltd Clinical Laboratory,34.689696999999995,33.0320789,"Petrou Tsirou 52, Lemesos 3085, Cyprus",118.08898667336948,11.5,23,17354,3210,3.8,9.9,12075,none,0.034,,False,https://maps.google.com/?cid=2706608655634534613&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Vioiatriki Lemesou Ltd Clinical Laboratory,25 384161,http://www.vioiatrikilemesou.com.cy/,"Petrou Tsirou 52, Lemesos 3085, Cyprus","doctor, health, point_of_interest, establishment",ChIJeURDG6cz5xQR1RAYaTvOjyU,http://www.vioiatrikilemesou.com.cy/,25 384161
YES,"City of Dreams Mediterranean - Integrated Resort, Casino & Entertainment",34.647046800000005,32.993490699999995,"Nikou Kavvadia, Lemesos 3150, Cyprus",23775.904199650122,2377.5,4755,3622239,670114,3.7,2064.7,2496375,confirmed,0.718,ticketing@melco-resorts.com.cy,False,https://maps.google.com/?cid=13256415036256576792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"City of Dreams Mediterranean - Integrated Resort, Casino & Entertainment",25 088888,http://www.cityofdreamsmed.com.cy/,"Nikou Kavvadia, Lemesos 3150, Cyprus","resort_hotel, casino, hotel, lodging, spa, point_of_interest, establishment",ChIJ_aCgBmAz5xQRGGU4bz0_-Lc,http://www.cityofdreamsmed.com.cy/,25 088888
YES,AMARA HOTEL,34.713600299999996,33.155404,"95 Amathus Avenue, B1, Agios Tychonas 4533, Cyprus",12163.981071229271,1216.0,2432,1934656,357911,3.6,1102.8,1276800,likely,0.285,info@amarahotel.com,False,https://maps.google.com/?cid=9740225325594415260&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,AMARA HOTEL,25 442222,http://www.amarahotel.com/,"95 Amathus Avenue, B1, Agios Tychonas 4533, Cyprus","hotel, lodging, spa, point_of_interest, establishment",ChIJd8f9ER3L4BQRnJBR5FM7LIc,http://www.amarahotel.com/,25 442222
YES,Atlantica Miramare Beach,34.693836499999996,33.0887455,"11, Potamos Yermasoyias, Amerikanas Str, Municipality 4048, Cyprus",4484.475520693869,448.0,896,677292,125299,3.8,386.1,470400,partial,0.07,info.miramare@atlanticahotels.com,False,https://maps.google.com/?cid=11302225127357868837&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Atlantica Miramare Beach,25 888100,https://www.atlanticahotels.com/atlantica-miramare-beach/,"11, Potamos Yermasoyias, Amerikanas Str, Municipality 4048, Cyprus","hotel, resort_hotel, lodging, point_of_interest, establishment",ChIJnRNtjajM4BQRJeuoH9-R2Zw,https://www.atlanticahotels.com/atlantica-miramare-beach/,25 888100
YES,St Raphael Resort,34.7131365,33.1674229,"Amathountos Avenue 502, Pyrgos Lemesou 4520, Cyprus",4073.190504353256,407.0,814,619127,114538,3.7,352.9,427350,likely,0.152,farah@straphael.com,False,https://maps.google.com/?cid=15894054293111995101&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,St Raphael Resort,25 834200,http://www.straphael.com/,"Amathountos Avenue 502, Pyrgos Lemesou 4520, Cyprus","hotel, resort_hotel, lodging, point_of_interest, establishment",ChIJTf9jjSrK4BQR3Xq2VSsGk9w,http://www.straphael.com/,25 834200
YES,Four Seasons Hotel,34.7097057,33.1280484,"Avenue, Amathountos 67-69, Agios Tychonas 4532, Cyprus",3871.0996791076973,387.0,774,588425,108859,3.7,335.4,406350,confirmed,0.996,p.charalambous@fourseasons.com.cy,False,https://maps.google.com/?cid=17640736670713837941&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Four Seasons Hotel,25 858000,https://www.fourseasons.com.cy/,"Avenue, Amathountos 67-69, Agios Tychonas 4532, Cyprus","hotel, lodging, point_of_interest, establishment",ChIJVSKlS6HL4BQRdfkakol80PQ,https://www.fourseasons.com.cy/,25 858000
YES,Mediterranean Beach Hotel,34.70973600000001,33.129802,"71 Amathus Avenue, 4533 Agios Tychonas, Lemesos 4532, Cyprus",3868.252862493869,386.5,773,587567,108700,3.7,334.9,405825,none,0.001,info@medbeach.com,False,https://maps.google.com/?cid=4210832416499090757&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Mediterranean Beach Hotel,25 559999,http://www.medbeach.com/?utm_source=mybusiness&utm_medium=organic,"71 Amathus Avenue, 4533 Agios Tychonas, Lemesos 4532, Cyprus","hotel, resort_hotel, massage_spa, massage, lodging, spa, point_of_interest, service, establishment",ChIJiTpiBKTL4BQRRcUg2sXhbzo,http://www.medbeach.com/?utm_source=mybusiness&utm_medium=organic,25 559999
YES,Royal Apollonia by Louis Hotels,34.6974038,33.0949755,"CY 4048, Georgiou 'A 68, Lemesos 4048, Cyprus",3272.8937841743063,327.0,654,494361,91457,3.8,281.8,343350,likely,0.225,info@royalapollonialimassol.com,False,https://maps.google.com/?cid=6604942685620412002&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Royal Apollonia by Louis Hotels,25 508800,https://royalapollonialimassol.com/,"CY 4048, Georgiou 'A 68, Lemesos 4048, Cyprus","hotel, lodging, point_of_interest, establishment",ChIJFYOmugQz5xQRYh44ymB4qVs,https://royalapollonialimassol.com/,25 508800
YES,The GrandResort Limited Edition by Leonardo Hotels,34.7136119,33.162628399999996,"Amathountos 127, Parekklisia 4533, Cyprus",2950.371126803447,295.0,590,448757,83020,3.7,255.8,309750,none,0.011,info@grandresort.leonardohotelscyprus.com,False,https://maps.google.com/?cid=2248967359216593969&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,The GrandResort Limited Edition by Leonardo Hotels,25 634333,https://www.grandresort.com.cy/?utm_source=GMB&utm_medium=organic&utm_campaign=google_my_business,"Amathountos 127, Parekklisia 4533, Cyprus","resort_hotel, hotel, lodging, point_of_interest, establishment",ChIJDXN0TtPL4BQRMayNzeXvNR8,https://www.grandresort.com.cy/?utm_source=GMB&utm_medium=organic&utm_campaign=google_my_business,25 634333
YES,Amathus Beach Hotel Limassol,34.7094644,33.1331516,"Amathountos 75, Agios Tychonas 4532, Cyprus",2678.5047622675634,267.5,535,406728,75245,3.7,231.8,280875,confirmed,0.808,amathuslim@amathushotel.com,False,https://maps.google.com/?cid=622179403525210218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Amathus Beach Hotel Limassol,25 832000,https://www.amathuslimassol.com/,"Amathountos 75, Agios Tychonas 4532, Cyprus","hotel, convention_center, breakfast_restaurant, sports_club, clothing_store, lodging, spa, association_or_organization, event_venue, restaurant, point_of_interest, food, health, service, store, establishment",ChIJuzcFlggc5xQRakCv_d5sogg,https://www.amathuslimassol.com/,25 832000
YES,Crowne Plaza Limassol by IHG,34.688916,33.0711665,"Προμαχών Ελευθερίας 2, Agios Athanasios 4103, Cyprus",2098.8267927711877,209.5,419,316736,58596,3.8,180.5,219975,likely,0.226,anthony.torres@ihg.com,False,https://maps.google.com/?cid=16909050431842171845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Crowne Plaza Limassol by IHG,25 851515,https://www.ihg.com/crowneplaza/hotels/gb/en/limassol/lmscy/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-CY-_-LMSCY,"Προμαχών Ελευθερίας 2, Agios Athanasios 4103, Cyprus","hotel, wedding_venue, lodging, event_venue, point_of_interest, service, establishment",ChIJ34Y86U4z5xQRxTsen8cDqeo,https://www.ihg.com/crowneplaza/hotels/gb/en/limassol/lmscy/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-CY-_-LMSCY,25 851515
YES,Ajax Hotel,34.695689,33.064019,"Georgiou Neophytou & D, Nicolaou Street, Limasol 4006, Cyprus",1918.11311153191,191.5,383,289520,53561,3.8,165.0,201075,confirmed,0.43,spa@ajaxhotel.com,False,https://maps.google.com/?cid=18001444015158449534&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ajax Hotel,25 590000,http://www.ajaxhotel.com/,"Georgiou Neophytou & D, Nicolaou Street, Limasol 4006, Cyprus","hotel, lodging, point_of_interest, establishment",ChIJ9zdsPVsz5xQRftWZv_T50fk,http://www.ajaxhotel.com/,25 590000
YES,Pefkos City Hotel,34.6745063,33.0259809,"Mişauli & Kavazoğlu 70, Limasol 3016, Cyprus",1364.2877219010804,136.0,272,205083,37940,3.8,116.9,142800,likely,0.241,info@pefkoshotel.com,False,https://maps.google.com/?cid=17525685399829782018&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Pefkos City Hotel,25 660066,http://www.pefkoshotel.com/,"Mişauli & Kavazoğlu 70, Limasol 3016, Cyprus","hotel, lodging, point_of_interest, establishment",ChIJMQi83gUz5xQRAp4aHgS-N_M,http://www.pefkoshotel.com/,25 660066
YES,Harmony Bay Hotel,34.6954629,33.0914411,"Georgiou 'A 50, Lemesos 4047, Cyprus",1178.1746802054856,117.5,235,177638,32863,3.8,101.3,123375,partial,0.086,info@harmonyhotel.com.cy,False,https://maps.google.com/?cid=12611045361486587916&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Harmony Bay Hotel,25 328081,http://www.harmonyhotel.com.cy/,"Georgiou 'A 50, Lemesos 4047, Cyprus","hotel, resort_hotel, extended_stay_hotel, lodging, point_of_interest, establishment",ChIJgaZF66fM4BQRDOi-qfBuA68,http://www.harmonyhotel.com.cy/,25 328081
YES,Nyx,34.674964599999996,33.046914,"Anexartisias str. &, Christodoulou Sozou str, Limasol 3036, Cyprus",713.1656980268268,71.0,142,107065,19807,3.8,61.0,74550,none,0.015,info@limassol.nyxhotelscyprus.com,False,https://maps.google.com/?cid=2607447528712033809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Nyx,25 371111,https://www.nyx-hotels-cyprus.com/nyx-limassol?utm_source=GMB&utm_medium=organic&utm_campaign=google_my_business,"Anexartisias str. &, Christodoulou Sozou str, Limasol 3036, Cyprus","hotel, lodging, point_of_interest, establishment",ChIJmZv4Ixoz5xQREdZZZ7aDLyQ,https://www.nyx-hotels-cyprus.com/nyx-limassol?utm_source=GMB&utm_medium=organic&utm_campaign=google_my_business,25 371111
YES,"Parklane, a Luxury Collection Resort & Spa, Limassol",34.7139958,33.1754254,"Giannou Kranidioti 11, Street 4534, Cyprus",500.0,50.0,100,76055,14070,3.7,43.4,52500,confirmed,0.958,rosa.azuara@marriott.com,False,https://maps.google.com/?cid=8971112239517833774&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Parklane, a Luxury Collection Resort & Spa, Limassol",25 862000,https://www.marriott.com/en-us/hotels/pfomd-parklane-a-luxury-collection-resort-and-spa-limassol/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Giannou Kranidioti 11, Street 4534, Cyprus","hotel, wedding_venue, lodging, event_venue, point_of_interest, service, establishment",ChIJGxUYjoHJ4BQRLpqeBA3Lf3w,https://www.marriott.com/en-us/hotels/pfomd-parklane-a-luxury-collection-resort-and-spa-limassol/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,25 862000
YES,Alphamega Polemidia,34.6875883,33.0102111,"Katsantonaion 20, Lemesos 4154, Cyprus",11861.650763167248,1186.0,2372,1791456,331419,3.8,1021.1,1245300,confirmed,0.438,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=980896880118307967&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Polemidia,80 080022,http://alphamega.com.cy/,"Katsantonaion 20, Lemesos 4154, Cyprus","hypermarket, supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJTZQhlNsz5xQRf5y99IPYnA0,http://alphamega.com.cy/,80 080022
YES,Sklavenitis,34.6751074,33.002789299999996,"Pafou 203, Κάτω Πολεμίδια 4152, Cyprus",7656.996046753915,765.5,1531,1156304,213916,3.8,659.1,803775,none,0.0,info@sklavenitiscyprus.com.cy,False,https://maps.google.com/?cid=11911285511755975871&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Sklavenitis,80 000033,http://sklavenitiscyprus.com.cy/,"Pafou 203, Κάτω Πολεμίδια 4152, Cyprus","supermarket, hypermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJje2yYzAy5xQRv8x4chBjTaU,http://sklavenitiscyprus.com.cy/,80 000033
,Sklavenitis,34.7014504,33.076209999999996,"Σπύρου Κυπριανού 11 Limassol, Germasogeia 4043, Cyprus",4074.5784383903006,407.0,814,614598,113701,3.8,350.3,427350,none,0.047,,False,https://maps.google.com/?cid=359286484015238004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Sklavenitis,80 000033,,"Σπύρου Κυπριανού 11 Limassol, Germasogeia 4043, Cyprus","supermarket, hypermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJjcQyiKo05xQRdMtTVCdx_AQ,,80 000033
YES,Alphamega Skarinou,34.817718299999996,33.361018,"12 Apostolou Louca Street, Skarinou, 7731, Larnaca 7731, Cyprus",2595.8787814730463,259.5,519,399811,73965,3.7,227.9,272475,none,0.05,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=15554332120519417377&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Skarinou,80 080022,https://www.alphamega.com.cy/,"12 Apostolou Louca Street, Skarinou, 7731, Larnaca 7731, Cyprus","supermarket, hypermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJ2-BinI-84BQRIR4COqcW3Nc,https://www.alphamega.com.cy/,80 080022
YES,Alphamega Kapsalos,34.7007513,33.0294403,"Agias Filaxeos 191, Lemesos 3083, Cyprus",2553.5725987062806,255.0,510,387375,71664,3.7,220.8,267750,confirmed,0.7,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=10533469868836236891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Kapsalos,80 080022,https://www.alphamega.com.cy/,"Agias Filaxeos 191, Lemesos 3083, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJtxh-sQoz5xQRW65DeAlnLpI,https://www.alphamega.com.cy/,80 080022
YES,Alphamega Linopetra,34.692489,33.067282999999996,"Georgiou Griva Digeni 118, Lemesos 3106, Cyprus",2330.2710651071848,233.0,466,352263,65169,3.8,200.8,244650,confirmed,0.426,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=2475322247928325639&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Linopetra,80 080022,https://www.alphamega.com.cy/,"Georgiou Griva Digeni 118, Lemesos 3106, Cyprus","supermarket, hypermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJx4goXEUz5xQRB6ZjPHgcWiI,https://www.alphamega.com.cy/,80 080022
YES,Lidl,34.6693,33.02905,"Franklin Roosevelt 45, Lemesos 3012, Cyprus",2280.6335272123943,228.0,456,343816,63606,3.8,196.0,239400,confirmed,0.39,info@lidl.com.cy,False,https://maps.google.com/?cid=10629161690759172822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Franklin Roosevelt 45, Lemesos 3012, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJTSod0lYy5xQR1hLk9T1egpM,https://www.lidl.com.cy/,80 094404
YES,Lidl,34.682140000000004,32.97174,"Ilia Kannaourou 61, Ypsonas 4187, Cyprus",2037.851121955481,203.5,407,310076,57364,3.7,176.7,213675,partial,0.149,info@lidl.com.cy,False,https://maps.google.com/?cid=9875151453064728606&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Ilia Kannaourou 61, Ypsonas 4187, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJ-5B_QJcx5xQRHhAb_-yVC4k,https://www.lidl.com.cy/,80 094404
,Papas Hypermarket,34.6954212,33.0803807,"Panayioti Tsangari 23, Lemesos 4040, Cyprus",1260.7526879328261,126.0,252,190488,35240,3.8,108.6,132300,confirmed,0.449,,False,https://maps.google.com/?cid=6886127483106875849&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Papas Hypermarket,25 323416,,"Panayioti Tsangari 23, Lemesos 4040, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJX30RaqvM4BQRydmjLHZwkF8,,25 323416
YES,ΣΚΛΑΒΕΝΙΤΗΣ ΚΑΘΟΛΙΚΗ,34.6808915,33.0376974,"Achaion 4, Lemesos 3022, Cyprus",1199.835652456683,119.5,239,180332,33361,3.8,102.8,125475,none,0.0,info@sklavenitiscyprus.com.cy,False,https://maps.google.com/?cid=2191469113758232987&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,ΣΚΛΑΒΕΝΙΤΗΣ ΚΑΘΟΛΙΚΗ,25 342255,https://sklavenitiscyprus.com.cy/,"Achaion 4, Lemesos 3022, Cyprus","hypermarket, deli, supermarket, bakery, grocery_store, butcher_shop, food_store, service, point_of_interest, food, store, manufacturer, establishment",ChIJF_9mWwYz5xQRm7HMTYypaR4,https://sklavenitiscyprus.com.cy/,25 342255
YES,METRO Supermarket,34.7034634,33.1063413,"Ariadnis 5, Mouttagiaka 4531, Cyprus",1159.94981559458,115.5,231,175623,32490,3.7,100.1,121275,none,0.016,christos@metro.com.cy,False,https://maps.google.com/?cid=6810681295975545457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,METRO Supermarket,25 322970,http://www.metro.com.cy/,"Ariadnis 5, Mouttagiaka 4531, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJi8Fn2mjL4BQRcfoE3Y1mhF4,http://www.metro.com.cy/,25 322970
YES,Lidl,34.68967,33.07225,"Προμαχών Ελευθερίας 13, Agios Athanasios 4103, Cyprus",800,80.0,160,120949,22376,3.8,68.9,84000,none,0.0,info@lidl.com.cy,False,https://maps.google.com/?cid=7191124945148409882&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Προμαχών Ελευθερίας 13, Agios Athanasios 4103, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJlZXnJP4z5xQRGngFkwkCzGM,https://www.lidl.com.cy/,80 094404
YES,AlphaMega Hypermarkets,34.681295999999996,32.936988,"Leoforos Griva Digeni 13, Kolossi 4632, Cyprus",800,80.0,160,124459,23025,3.6,70.9,84000,none,0.0,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=9759609896207451620&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,AlphaMega Hypermarkets,80 080022,https://www.alphamega.com.cy/,"Leoforos Griva Digeni 13, Kolossi 4632, Cyprus","supermarket, grocery_store, food_store, point_of_interest, food, store, establishment",ChIJB_1c8zYw5xQR5AXV8X0ZcYc,https://www.alphamega.com.cy/,80 080022
,"Building at 34.6504,33.0121",34.650417759999996,33.01205058,Cyprus,10023.701151789846,1002.0,2004,1514455,280174,3.8,863.2,1052100,none,0.0,,False,"https://www.google.com/maps?q=34.650418,33.012051",False,,,,,,,,,
,"Building at 34.6504,33.0113",34.650422320000004,33.01127316,Cyprus,9789.283245872313,978.5,1957,1478937,273603,3.8,843.0,1027425,none,0.0,,False,"https://www.google.com/maps?q=34.650422,33.011273",False,,,,,,,,,
YES,Domoplex Ltd,34.70597303,33.07100226,Cyprus,7943.539463130102,794.0,1588,1199026,221820,3.8,683.4,833700,none,0.0,info@domoplex.com.cy,False,https://maps.google.com/?cid=7342974240305315885&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Domoplex Ltd,77 771110,http://www.domoplex.com.cy/,"P34C+7G5, Iapetou, Agios Athanasios 4101, Cyprus","manufacturer, point_of_interest, establishment",ChIJGx19ylE15xQRLQA-tCp852U,http://www.domoplex.com.cy/,77 771110
,3F Warehouse,34.706094615384615,33.068394892307694,Cyprus,7522.262519479209,752.0,1504,1135601,210086,3.8,647.3,789600,likely,0.205,,False,https://maps.google.com/?cid=5104284598749681416&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,3F Warehouse,96 329213,https://3fgroup.com.cy/,"Mathaiou Mathaiou 5, Agios Athanasios 4101, Cyprus","storage, point_of_interest, establishment",ChIJ2cY2NFI15xQRCNf4hMwP1kY,https://3fgroup.com.cy/,96 329213
,"Building at 34.6538,33.0159",34.653809939999995,33.01587288,Cyprus,7196.285042922156,719.5,1439,1087480,201184,3.8,619.9,755475,none,0.0,,False,"https://www.google.com/maps?q=34.65381,33.015873",False,,,,,,,,,
,"Building at 34.6538,33.0150",34.653833080000005,33.01504708,Cyprus,6966.823421420912,696.5,1393,1052717,194753,3.8,600.0,731325,none,0.0,,False,"https://www.google.com/maps?q=34.653833,33.015047",False,,,,,,,,,
,فونتانا,34.66871438,33.03247622,3013,6730.021472482325,673.0,1346,1014863,187750,3.8,578.5,706650,partial,0.079,,False,https://maps.google.com/?cid=11704285473882626132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,فونتانا,99 416800,,"2 Livigkston, Amerikanos 3015, Limasol 3015, Cyprus","point_of_interest, establishment",ChIJ7U3gZ8oz5xQRVNiJZKD5baI,,99 416800
,DP World Limassol,34.65618128,33.0173622,Cyprus,6711.826319116727,671.0,1342,1014166,187621,3.8,578.1,704550,partial,0.088,,False,https://maps.google.com/?cid=14271366708577305479&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,DP World Limassol,25 858700,https://limassolcruise.com/privacy-policy/,"M249+82Q, Harbor Rd, Limasol 3045, Cyprus","corporate_office, point_of_interest, establishment",ChIJC7vmmmky5xQRhwMWlGgUDsY,https://limassolcruise.com/privacy-policy/,25 858700
,FXGT Limassol,34.705738796666665,33.07003610666667,"17, Iapetou",6175.257392671047,617.5,1235,932492,172511,3.8,531.5,648375,none,0.0,,False,https://maps.google.com/?cid=12057835609443872204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,FXGT Limassol,,https://fxgtcareers.com/,"Iapetou 17, Agios Athanasios 4101, Cyprus","finance, point_of_interest, establishment",ChIJTTLkh8415xQRzC31BJoJVqc,https://fxgtcareers.com/,
