send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
YES,McDonald's,34.7002233,33.1006145,"Georgiou 'A 107, Germasogeia 4048, Cyprus",522.2024406468312,4.0,8,6364,1177,3.6,3.6,4200,likely,0.283,maria.michaelidou@mcdonalds.com.cy,False,https://maps.google.com/?cid=2012622715376076701&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,McDonald's,25 317272,http://www.mcdonalds.com.cy/,"Georgiou 'A 107, Germasogeia 4048, Cyprus","fast_food_restaurant, restaurant, point_of_interest, food, establishment",ChIJQbEDm13L4BQRnYffQLJF7hs,http://www.mcdonalds.com.cy/,25 317272
,"Potamos tis Militsas - Restaurant, Tavern",34.9083088,33.1320985,"Kampi 2619, Cyprus",312.24981137002317,0.5,1,684,127,4.1,0.4,525,none,0.0,,False,https://maps.google.com/?cid=5411241495520188588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Potamos tis Militsas - Restaurant, Tavern",99 152540,https://m.facebook.com/potamostavern/,"Kampi 2619, Cyprus","restaurant, point_of_interest, food, establishment",ChIJlcqR4WSy4BQRrJhVXniXGEs,https://m.facebook.com/potamostavern/,99 152540
YES,McDonald's,34.6874732,33.040493999999995,"161 Archiepishop, Arch. Makarios III, Limasol 4190, Cyprus",248.60468087648462,1.5,3,2264,419,3.8,1.3,1575,likely,0.199,maria.michaelidou@mcdonalds.com.cy,False,https://maps.google.com/?cid=2038033993133672275&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,McDonald's,25 388797,https://www.mcdonalds.com.cy/,"161 Archiepishop, Arch. Makarios III, Limasol 4190, Cyprus","fast_food_restaurant, breakfast_restaurant, restaurant, point_of_interest, food, establishment",ChIJy1CTGgwz5xQRU0fnaB6NSBw,https://www.mcdonalds.com.cy/,25 388797
YES,Malindi,34.7119733,33.164902,"Beachside Pedestrian Pathway, Parekklisia 4533, Cyprus",180.04336476989158,0.5,1,796,147,3.6,0.5,525,none,0.0,info@malindi.com.cy,False,https://maps.google.com/?cid=13335881086176224727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Malindi,25 379500,https://malindi.eu/,"Beachside Pedestrian Pathway, Parekklisia 4533, Cyprus","restaurant, point_of_interest, food, establishment",ChIJ3SXsw9TL4BQR12Vi_DCRErk,https://malindi.eu/,25 379500
YES,Alphamega Polemidia,34.6875883,33.0102111,"Katsantonaion 20, Lemesos 4154, Cyprus",11861.650763167248,142.0,284,214491,39681,3.8,122.3,149100,confirmed,0.438,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=980896880118307967&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Polemidia,80 080022,http://alphamega.com.cy/,"Katsantonaion 20, Lemesos 4154, Cyprus","hypermarket, supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJTZQhlNsz5xQRf5y99IPYnA0,http://alphamega.com.cy/,80 080022
YES,Alphamega Kapsalos,34.7007513,33.0294403,"Agias Filaxeos 191, Lemesos 3083, Cyprus",2553.5725987062806,28.5,57,43295,8010,3.7,24.7,29925,confirmed,0.7,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=10533469868836236891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Kapsalos,80 080022,https://www.alphamega.com.cy/,"Agias Filaxeos 191, Lemesos 3083, Cyprus","supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJtxh-sQoz5xQRW65DeAlnLpI,https://www.alphamega.com.cy/,80 080022
YES,Alphamega Linopetra,34.692489,33.067282999999996,"Georgiou Griva Digeni 118, Lemesos 3106, Cyprus",2330.2710651071848,26.0,52,39308,7272,3.8,22.4,27300,confirmed,0.426,yiannis@alphamega.com.cy,False,https://maps.google.com/?cid=2475322247928325639&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Alphamega Linopetra,80 080022,https://www.alphamega.com.cy/,"Georgiou Griva Digeni 118, Lemesos 3106, Cyprus","supermarket, hypermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJx4goXEUz5xQRB6ZjPHgcWiI,https://www.alphamega.com.cy/,80 080022
YES,METRO Supermarket,34.7034634,33.1063413,"Ariadnis 5, Mouttagiaka 4531, Cyprus",1159.94981559458,11.0,22,16726,3094,3.7,9.5,11550,none,0.016,christos@metro.com.cy,False,https://maps.google.com/?cid=6810681295975545457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,METRO Supermarket,25 322970,http://www.metro.com.cy/,"Ariadnis 5, Mouttagiaka 4531, Cyprus","supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJi8Fn2mjL4BQRcfoE3Y1mhF4,http://www.metro.com.cy/,25 322970
,Sklavenitis,34.7014504,33.076209999999996,"Σπύρου Κυπριανού 11 Limassol, Germasogeia 4043, Cyprus",800,80.0,160,120805,22349,3.8,68.9,84000,none,0.0,,False,https://maps.google.com/?cid=359286484015238004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Sklavenitis,80 000033,,"Σπύρου Κυπριανού 11 Limassol, Germasogeia 4043, Cyprus","supermarket, hypermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJjcQyiKo05xQRdMtTVCdx_AQ,,80 000033
YES,Lidl,34.6693,33.02905,"Franklin Roosevelt 45, Lemesos 3012, Cyprus",800,80.0,160,120637,22318,3.8,68.8,84000,none,0.0,info@lidl.com.cy,False,https://maps.google.com/?cid=10629161690759172822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Franklin Roosevelt 45, Lemesos 3012, Cyprus","supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJTSod0lYy5xQR1hLk9T1egpM,https://www.lidl.com.cy/,80 094404
YES,Lidl,34.7003564,33.0311056,"Agias Filaxeos 220, Lemesos 3082, Cyprus",800,80.0,160,121529,22483,3.7,69.3,84000,none,0.0,info@lidl.com.cy,False,https://maps.google.com/?cid=1650189850071422473&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Agias Filaxeos 220, Lemesos 3082, Cyprus","supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJM5kxyv4z5xQRCVZ28eym5hY,https://www.lidl.com.cy/,80 094404
YES,Lidl,34.68967,33.07225,"Προμαχών Ελευθερίας 13, Agios Athanasios 4103, Cyprus",800,80.0,160,120949,22376,3.8,68.9,84000,none,0.0,info@lidl.com.cy,False,https://maps.google.com/?cid=7191124945148409882&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lidl,80 094404,https://www.lidl.com.cy/,"Προμαχών Ελευθερίας 13, Agios Athanasios 4103, Cyprus","supermarket, grocery_store, food_store, food, store, point_of_interest, establishment",ChIJlZXnJP4z5xQRGngFkwkCzGM,https://www.lidl.com.cy/,80 094404
,Emporium Cars Ltd – Used Cars Cyprus,34.701662899999995,32.9854877,"Νίκαιας, &, Binatlı 4170, Cyprus",2160.3446286576645,20.5,41,31091,5752,3.7,17.7,21525,none,0.0,,False,https://maps.google.com/?cid=5267263801929994625&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Emporium Cars Ltd – Used Cars Cyprus,77 777723,https://www.emporiumcarsfanclub.com/,"Νίκαιας, &, Binatlı 4170, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJYXigBTUy5xQRgZFPTIUUGUk,https://www.emporiumcarsfanclub.com/,77 777723
YES,BMW/MINI Limassol - Showroom & Workshop (Pilakoutas Group),34.6758236,33.0071778,"Pafou 101, Street 4152, Cyprus",1766.215805234133,19.0,38,28700,5309,3.8,16.4,19950,confirmed,0.33,sales@bmw.com.cy,False,https://maps.google.com/?cid=7575508450689392880&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,BMW/MINI Limassol - Showroom & Workshop (Pilakoutas Group),22 586500,http://www.bmw.com.cy/,"Pafou 101, Street 4152, Cyprus","car_dealer, car_repair, point_of_interest, store, service, establishment",ChIJfSsjwjYy5xQR8KBPlMycIWk,http://www.bmw.com.cy/,22 586500
YES,Nissan - Limassol Showroom (Pilakoutas Group),34.6784274,32.996887199999996,"Theofanous Kritos, Kato Polemidia 4152, Cyprus",600,60.0,120,91368,16903,3.7,52.1,63000,none,0.0,info@nissan.com.cy,False,https://maps.google.com/?cid=8232542714009610395&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Nissan - Limassol Showroom (Pilakoutas Group),22 418630,https://www.nissan.com.cy/,"Theofanous Kritos, Kato Polemidia 4152, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJYT_8-y4y5xQRm-jFAvvdP3I,https://www.nissan.com.cy/,22 418630
,Kia Cyprus Head Office,34.6667011,33.014216399999995,"Omonoias 90, Lemesos 3048, Cyprus",518.5072991107011,4.0,8,6046,1118,3.8,3.4,4200,confirmed,0.759,,False,https://maps.google.com/?cid=16988039211536902805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Kia Cyprus Head Office,25 576576,http://kia.com.cy/,"Omonoias 90, Lemesos 3048, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJcyxj3EYy5xQRlWoQCqijwes,http://kia.com.cy/,25 576576
,"Andys Motors / used car sales, car rentals , car leasing",34.66498180000001,33.015096199999995,"Omonoias 104, Avenue 3048, Cyprus",461.49987519546846,4.0,8,6046,1118,3.8,3.4,4200,none,0.0,,False,https://maps.google.com/?cid=13038649677094695962&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Andys Motors / used car sales, car rentals , car leasing",25 579380,http://www.andys-motors.com/,"Omonoias 104, Avenue 3048, Cyprus","car_dealer, car_rental, chauffeur_service, transportation_service, finance, point_of_interest, store, service, establishment",ChIJc4I_M0Ey5xQRGrT9scyW8rQ,http://www.andys-motors.com/,25 579380
YES,Toyota Limassol,34.676123499999996,33.005729900000006,"Pafou 106, Kato Polemidia 4152, Cyprus",435.87076835843106,4.5,9,6797,1258,3.8,3.9,4725,none,0.005,info@toyota-cyprus.com,False,https://maps.google.com/?cid=8952909992522459249&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Toyota Limassol,77 774010,http://www.toyota.com.cy/,"Pafou 106, Kato Polemidia 4152, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJxxYINjEy5xQRcahYIjQgP3w,http://www.toyota.com.cy/,77 774010
YES,Mattheos Ioannou Motors Ltd,34.684522,33.007345,"Elassonos 2, Kato Polemidia 4153, Cyprus",341.32868322861725,34.0,68,51357,9501,3.8,29.3,35700,none,0.001,sales@mattheosioannoumotors.com,False,https://maps.google.com/?cid=16832372874475558949&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Mattheos Ioannou Motors Ltd,25 399100,http://mattheosioannoumotors.com/,"Elassonos 2, Kato Polemidia 4153, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJlybady0z5xQRJVgJlvKZmOk,http://mattheosioannoumotors.com/,25 399100
YES,M&C ELIADES LTD,34.678305900000005,32.9947577,"Kokkinokampou 4, Kato Polemidia 4150, Cyprus",333.3156227681683,2.0,4,3046,563,3.7,1.7,2100,likely,0.237,info@mysite.com,False,https://maps.google.com/?cid=8847534141391538943&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,M&C ELIADES LTD,25 391515,http://mceliades.com/,"Kokkinokampou 4, Kato Polemidia 4150, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJX3kh3cQz5xQR_4rI42zByHo,http://mceliades.com/,25 391515
,Popi&Stella,34.6691843,33.0148627,"Vasileos Pavlou 36, Lemesos 3052, Cyprus",301.33511246060647,3.0,6,4534,839,3.8,2.6,3150,partial,0.071,,False,https://maps.google.com/?cid=11320366780030467963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Popi&Stella,99 441715,,"Vasileos Pavlou 36, Lemesos 3052, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJc7UXGg0z5xQRez_ZypsFGp0,,99 441715
YES,The Heritage Private School,34.738759699999996,32.9884799,"PXQQ+9CQ, Palodia 4549, Cyprus",2168.5499084254,23.5,47,35562,6579,3.8,20.3,24675,likely,0.212,administration@heritageschool.ac.cy,False,https://maps.google.com/?cid=8087850967626249292&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,The Heritage Private School,25 367018,https://www.hps.ac.cy/,"PXQQ+9CQ, Palodia 4549, Cyprus","point_of_interest, school, educational_institution, establishment",ChIJb4ISkqc25xQRTHSpkZrRPXA,https://www.hps.ac.cy/,25 367018
,Foley's School,34.7298507,33.0642814,"2, Nikis Avenue 4108, Limasol 4108, Cyprus",1767.7905538061832,20.0,40,30200,5587,3.8,17.2,21000,none,0.013,,False,https://maps.google.com/?cid=10721528145561078862&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Foley's School,25 887777,http://www.foleysschool.com/,"2, Nikis Avenue 4108, Limasol 4108, Cyprus","primary_school, point_of_interest, school, educational_institution, establishment",ChIJc-mpN8Q05xQRTkyFFQuFypQ,http://www.foleysschool.com/,25 887777
YES,American Academy Limassol,34.6832662,33.0287998,"Despoinas Pattichi 24, Lemesos 3071, Cyprus",1409.2830776122657,16.0,32,24145,4467,3.8,13.8,16800,likely,0.169,admissions@americanacademy.ac.cy,False,https://maps.google.com/?cid=13358691581039200059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,American Academy Limassol,25 337054,https://www.americanacademy.ac.cy/,"Despoinas Pattichi 24, Lemesos 3071, Cyprus","point_of_interest, school, educational_institution, establishment",ChIJGZlIxLsz5xQRO8fXLzebY7k,https://www.americanacademy.ac.cy/,25 337054
YES,KIDDOM,34.70232,33.080008,"Spyrou Kyprianou 48, Lemesos 4043, Cyprus",922.368935378624,8.5,17,12836,2375,3.8,7.3,8925,none,0.013,info@kiddom.com.cy,False,https://maps.google.com/?cid=8163357759336811450&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,KIDDOM,77 777850,http://www.kiddom.com.cy/,"Spyrou Kyprianou 48, Lemesos 4043, Cyprus","miniature_golf_course, childrens_camp, amusement_center, indoor_playground, playground, preschool, child_care_agency, summer_camp_organizer, association_or_organization, point_of_interest, service, school, educational_institution, establishment",ChIJTQ_H3lTL4BQRuguze6ESSnE,http://www.kiddom.com.cy/,77 777850
YES,The Island Private School of Limassol,34.7440102,32.9827709,"Vangeriotissas 95A, Palodia, 4549, Limassol 4549, Cyprus",600,60.0,120,90814,16801,3.7,51.8,63000,none,0.0,info@isl.cy,False,https://maps.google.com/?cid=5731472466518799090&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,The Island Private School of Limassol,25 752575,https://isl.cy/,"Vangeriotissas 95A, Palodia, 4549, Limassol 4549, Cyprus","preschool, child_care_agency, point_of_interest, service, school, educational_institution, establishment",ChIJJaKzbjw35xQR8vLIdtdHik8,https://isl.cy/,25 752575
,"The Grammar School, Limassol",34.7083967,33.0442552,"P25V+9P2, Limassol 4007, Cyprus",600,60.0,120,91147,16862,3.7,52.0,63000,none,0.0,,False,https://maps.google.com/?cid=16407800794586351892&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"The Grammar School, Limassol",25 727933,http://www.grammarschool.com.cy/,"P25V+9P2, Limassol 4007, Cyprus","point_of_interest, school, educational_institution, establishment",ChIJj2FuJH0z5xQRFAmx8uM3tOM,http://www.grammarschool.com.cy/,25 727933
YES,American Academy Primary School Limassol,34.6924667,33.0186262,"Lefkas 7, Lemesos 3070, Cyprus",600,39.0,78,58910,10899,3.8,33.6,40950,none,0.0,admissions@americanacademy.ac.cy,False,https://maps.google.com/?cid=11247983715931437462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,American Academy Primary School Limassol,25 382782,https://www.americanacademy.ac.cy/,"Lefkas 7, Lemesos 3070, Cyprus","point_of_interest, school, educational_institution, establishment",ChIJR6ObwrEz5xQRlrl4Y5jdGJw,https://www.americanacademy.ac.cy/,25 382782
,PASCAL Private Secondary School Lemesos,34.7303893,32.9900261,"Grammaton 2, Λεμεσός 3112, Cyprus",600,47.5,95,71638,13253,3.8,40.9,49875,none,0.0,,False,https://maps.google.com/?cid=2836165075111264272&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,PASCAL Private Secondary School Lemesos,22 509400,https://www.pascal.ac.cy/,"Grammaton 2, Λεμεσός 3112, Cyprus","point_of_interest, school, educational_institution, establishment",ChIJK0ZzQVQz5xQREEBg8hsVXCc,https://www.pascal.ac.cy/,22 509400
,PASCAL Private Kindergarten & Primary School Lemesos,34.7284405,32.9889509,"Grammaton 2, Limasol 3112, Cyprus",600,47.5,95,71712,13267,3.8,40.9,49875,none,0.0,,False,https://maps.google.com/?cid=15579440965631819694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,PASCAL Private Kindergarten & Primary School Lemesos,22 509240,https://www.pascal.ac.cy/,"Grammaton 2, Limasol 3112, Cyprus","primary_school, point_of_interest, school, educational_institution, establishment",ChIJH7CRr-Qz5xQRrj-nywNLNdg,https://www.pascal.ac.cy/,22 509240
,Trinity Private School (Primary),34.6818983,33.0515107,"Agiou Andreou 340, Lemesos 3035, Cyprus",454.7648119613696,4.0,8,6047,1119,3.8,3.4,4200,none,0.006,,False,https://maps.google.com/?cid=15236955443562987404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Trinity Private School (Primary),97 000330,https://trinity.cy/,"Agiou Andreou 340, Lemesos 3035, Cyprus","primary_school, point_of_interest, school, educational_institution, establishment",ChIJEYsRoHcz5xQRjL8GQD-KdNM,https://trinity.cy/,97 000330
,Crowne Plaza Limassol by IHG,34.688916,33.0711665,"Προμαχών Ελευθερίας 2, Agios Athanasios 4103, Cyprus",2098.8267927711877,22.5,45,34017,6293,3.8,19.4,23625,likely,0.226,,False,https://maps.google.com/?cid=16909050431842171845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Crowne Plaza Limassol by IHG,25 851515,https://www.ihg.com/crowneplaza/hotels/gb/en/limassol/lmscy/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-CY-_-LMSCY,"Προμαχών Ελευθερίας 2, Agios Athanasios 4103, Cyprus","hotel, business_center, fitness_center, gym, lodging, event_venue, bar, swimming_pool, health, sports_activity_location, restaurant, food, point_of_interest, service, establishment",ChIJ34Y86U4z5xQRxTsen8cDqeo,https://www.ihg.com/crowneplaza/hotels/gb/en/limassol/lmscy/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-CY-_-LMSCY,25 851515
,Modus Vivendi Health Centre,34.7001458,33.0082364,"Limassol 3110, Cyprus",1051.9988291272007,10.0,20,15206,2813,3.7,8.7,10500,partial,0.088,,False,https://maps.google.com/?cid=689617637362911663&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Modus Vivendi Health Centre,25 870002,https://m.facebook.com/Modus.Vivendi.Gym/,"Limassol 3110, Cyprus","fitness_center, gym, health, sports_activity_location, point_of_interest, establishment",ChIJN-MPtMEz5xQRr0ncYZYDkgk,https://m.facebook.com/Modus.Vivendi.Gym/,25 870002
,Limassol Sporting Center,34.6931303,33.0665829,"GEORGIOU NEOFYDOU 24,MESA GEITONIA, I BRIDGE, HOUSE BLOCK D, FLAT G2, Limasol 4006, Cyprus",514.9399684500612,5.0,10,7559,1398,3.8,4.3,5250,none,0.022,,False,https://maps.google.com/?cid=16145992526240693238&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Limassol Sporting Center,77 777173,https://limassolsporting.com/,"GEORGIOU NEOFYDOU 24,MESA GEITONIA, I BRIDGE, HOUSE BLOCK D, FLAT G2, Limasol 4006, Cyprus","gym, health, sports_activity_location, point_of_interest, establishment",ChIJnwfCN0Uz5xQR9juwUKgWEuA,https://limassolsporting.com/,77 777173
YES,Her Gym Limassol,34.6728598,33.011621999999996,"Omonoias 19, Lemesos 3052, Cyprus",481.19637514212195,5.5,11,8313,1538,3.8,4.7,5775,none,0.005,info@hergym.cy,False,https://maps.google.com/?cid=2399037117903992500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Her Gym Limassol,25 255266,https://hergym.cy/,"Omonoias 19, Lemesos 3052, Cyprus","gym, health, sports_activity_location, point_of_interest, establishment",ChIJG1zzA-4z5xQRtPakT4wXSyE,https://hergym.cy/,25 255266
YES,ARA GYM XL,34.6741855,33.0260235,"Mishiaouli kai kavazglou kai anti filita 1 LIMASSOL, Limasol 3012, Cyprus",456.46745097760726,4.5,9,6786,1255,3.8,3.9,4725,partial,0.104,info@ara-gym.com,False,https://maps.google.com/?cid=5879844501867384198&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,ARA GYM XL,25 006942,https://ara-gym.com/,"Mishiaouli kai kavazglou kai anti filita 1 LIMASSOL, Limasol 3012, Cyprus","gym, health, sports_activity_location, point_of_interest, establishment",ChIJcX1d1mYz5xQRhs1W9GtnmVE,https://ara-gym.com/,25 006942
,Sanctum Spa & Fitness,34.669746499999995,33.0387311,"Limassol Marina St, Limasol 3601, Cyprus",427.3522296409484,3.5,7,5569,1030,3.6,3.2,3675,partial,0.093,,False,https://maps.google.com/?cid=15556025390577328113&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Sanctum Spa & Fitness,25 100109,http://sanctum.life/,"Limassol Marina St, Limasol 3601, Cyprus","gym, hair_salon, hair_care, spa, health, sports_activity_location, point_of_interest, service, establishment",ChIJ0yVFQcgz5xQR8Z9RYqwa4tc,http://sanctum.life/,25 100109
,Ypsonas sporting center,34.684066099999995,32.956110699999996,"Agiou Georgiou 79, Ypsonas 4188, Cyprus",404.34026678113014,2.0,4,3047,564,3.7,1.7,2100,none,0.0,,False,https://maps.google.com/?cid=12440335915741068646&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ypsonas sporting center,77 777172,,"Agiou Georgiou 79, Ypsonas 4188, Cyprus","gym, health, sports_activity_location, point_of_interest, establishment",ChIJAbhDgrsx5xQRZr1HiJrzpKw,,77 777172
YES,VIP-GYM,34.6999887,33.024195899999995,"Steliou Kiriakidi, Lemesos 3080, Cyprus",400,40.0,80,60823,11252,3.7,34.7,42000,none,0.0,vipgym.livelonger@gmail.com,False,https://maps.google.com/?cid=1287397147842831540&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,VIP-GYM,77 776525,http://www.vipgym.com.cy/,"Steliou Kiriakidi, Lemesos 3080, Cyprus","gym, health, sports_activity_location, point_of_interest, establishment",ChIJC_Xvl5kz5xQRtOQFkuLA3RE,http://www.vipgym.com.cy/,77 776525
,Famagusta Tennis Club,34.6824125,33.0259269,"Gialousas, Lemesos 3071, Cyprus",220.43998303680596,22.0,44,33199,6142,3.8,18.9,23100,confirmed,0.99,,False,https://maps.google.com/?cid=12497114042493493049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Famagusta Tennis Club,25 335952,https://www.famagustatc.com/,"Gialousas, Lemesos 3071, Cyprus","cafe, gym, sports_club, health, sports_activity_location, food, point_of_interest, store, association_or_organization, establishment",ChIJ20oojK4z5xQROd9eVAKrbq0,https://www.famagustatc.com/,25 335952
,Oenou Yi Winery,34.8538521,32.807491,"Δημήτρη Λιπέρτη, Omodos 4760, Cyprus",3310.2455745229895,31.0,62,45102,8344,3.9,25.7,32550,likely,0.195,,False,https://maps.google.com/?cid=1985907482695663623&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Oenou Yi Winery,25 446000,https://www.oenouyiwine.com/,"Δημήτρη Λιπέρτη, Omodos 4760, Cyprus","winery, vineyard, farm, manufacturer, service, food, point_of_interest, establishment",ChIJv6uY40E_5xQRB4DdblVcjxs,https://www.oenouyiwine.com/,25 446000
