send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
,3F Warehouse,34.706094615384615,33.068394892307694,Cyprus,7522.262519479209,752.0,1504,1135601,210086,3.8,647.3,789600,likely,0.205,,False,https://maps.google.com/?cid=5104284598749681416&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,3F Warehouse,96 329213,https://3fgroup.com.cy/,"Mathaiou Mathaiou 5, Agios Athanasios 4101, Cyprus","storage, point_of_interest, establishment",ChIJ2cY2NFI15xQRCNf4hMwP1kY,https://3fgroup.com.cy/,96 329213
,"Building at 34.6538,33.0159",34.653809939999995,33.01587288,Cyprus,7196.285042922156,719.5,1439,1087480,201184,3.8,619.9,755475,none,0.0,,False,"https://www.google.com/maps?q=34.65381,33.015873",False,,,,,,,,,
,"Building at 34.6538,33.0150",34.653833080000005,33.01504708,Cyprus,6966.823421420912,696.5,1393,1052717,194753,3.8,600.0,731325,none,0.0,,False,"https://www.google.com/maps?q=34.653833,33.015047",False,,,,,,,,,
YES,Ciddi Mutfak Ltd. (Fabrika),35.20688828888889,33.26553887777778,Cyprus,6907.290725186237,690.5,1381,1009082,186680,3.9,575.2,725025,likely,0.219,info@ciddimutfak.com,False,https://maps.google.com/?cid=10618814785311956638&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ciddi Mutfak Ltd. (Fabrika),(0392) 444 66 00,http://www.ciddimutfak.com/,Alayköy 99200,"general_contractor, home_goods_store, point_of_interest, manufacturer, store, service, establishment",ChIJjTfHYBkQ3hQRnl4vTsmbXZM,http://www.ciddimutfak.com/,(0392) 444 66 00
,فونتانا,34.66871438,33.03247622,3013,6730.021472482325,673.0,1346,1014863,187750,3.8,578.5,706650,partial,0.079,,False,https://maps.google.com/?cid=11704285473882626132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,فونتانا,99 416800,,"2 Livigkston, Amerikanos 3015, Limasol 3015, Cyprus","point_of_interest, establishment",ChIJ7U3gZ8oz5xQRVNiJZKD5baI,,99 416800
,DP World Limassol,34.65618128,33.0173622,Cyprus,6711.826319116727,671.0,1342,1014166,187621,3.8,578.1,704550,partial,0.088,,False,https://maps.google.com/?cid=14271366708577305479&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,DP World Limassol,25 858700,https://limassolcruise.com/privacy-policy/,"M249+82Q, Harbor Rd, Limasol 3045, Cyprus","corporate_office, point_of_interest, establishment",ChIJC7vmmmky5xQRhwMWlGgUDsY,https://limassolcruise.com/privacy-policy/,25 858700
,Lefke Avrupa Üniversitesi Güzelyurt Kampüsü,35.187290588888885,32.970148200000004,Cyprus,6704.278456055104,670.0,1340,991628,183451,3.8,565.2,703500,none,0.003,,False,https://maps.google.com/?cid=9222044234729932890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lefke Avrupa Üniversitesi Güzelyurt Kampüsü,,,"İsmet Paşa Mahallesi, Güzelyurt 99700","university, educational_institution, point_of_interest, establishment",ChIJBRE28ED53RQRWkgE-l5I-38,,
,FXGT Limassol,34.705738796666665,33.07003610666667,"17, Iapetou",6175.257392671047,617.5,1235,932492,172511,3.8,531.5,648375,none,0.0,,False,https://maps.google.com/?cid=12057835609443872204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,FXGT Limassol,,https://fxgtcareers.com/,"Iapetou 17, Agios Athanasios 4101, Cyprus","finance, point_of_interest, establishment",ChIJTTLkh8415xQRzC31BJoJVqc,https://fxgtcareers.com/,
YES,Acapulco Resort Convention SPA Hotel,35.330273,33.420899999999996,"Catalkoy, Kyrenia Turkish Republich of Northern Cyprus, Ag. Epiktitos 99370",16201.885424117985,1620.0,3240,2318293,428884,4.0,1321.4,1701000,likely,0.289,e.kizilirmak@acapulco.com.tr,False,https://maps.google.com/?cid=10502515066872628602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Acapulco Resort Convention SPA Hotel,(0392) 650 45 00,https://www.acapulco.com.tr/,"Catalkoy, Kyrenia Turkish Republich of Northern Cyprus, Ag. Epiktitos 99370","hotel, lodging, point_of_interest, establishment",ChIJIa6E5I1q3hQReoUhAc9twJE,https://www.acapulco.com.tr/,(0392) 650 45 00
YES,Elexus Hotel & Resort & Spa,35.332921999999996,33.442996,"Uluçay Sokak No:21 Çatalköy, Girne - Kuzey Kıbrıs Türk Cumhuriyeti / North Cyprus 99370",15917.561875511663,1591.5,3183,2277967,421424,4.0,1298.4,1671075,likely,0.247,s.zerey@elexushotel.com.tr,False,https://maps.google.com/?cid=6871984162684099925&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Elexus Hotel & Resort & Spa,(0392) 650 10 00,https://www.elexushotel.com.tr/,"Uluçay Sokak No:21 Çatalköy, Girne - Kuzey Kıbrıs Türk Cumhuriyeti / North Cyprus 99370","hotel, movie_theater, hair_salon, convention_center, hair_care, gym, sports_complex, playground, event_venue, spa, health, lodging, sports_activity_location, service, point_of_interest, establishment",ChIJy_-9s9RB3hQRVV3lxi8xXl8,https://www.elexushotel.com.tr/,(0392) 650 10 00
YES,Salamis Bay Conti Hotel,35.2056958,33.8990436,"Salamis Park Hotel & Casino, Yeni Boğaziçi 99680",9963.429944580841,996.0,1992,1442632,266887,3.9,822.3,1045800,confirmed,0.527,fatos.iyihasirci@salamisbayconti.com,False,https://maps.google.com/?cid=9785334759945589711&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Salamis Bay Conti Hotel,0850 707 0101,https://salamisbayconti.com/,"Salamis Park Hotel & Casino, Yeni Boğaziçi 99680","lodging, point_of_interest, establishment",ChIJy0r7BJe23xQRz9PWhh5-zIc,https://salamisbayconti.com/,0850 707 0101
,Chamada Prestige Hotel & Spa,35.321967,33.4017027,"Cesur Sokak No 4 | KYRENIA, Çatalköy 99370",4857.434450678873,485.5,971,694812,128540,4.0,396.0,509775,confirmed,0.382,,False,https://maps.google.com/?cid=10565455001151748966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Chamada Prestige Hotel & Spa,(0392) 650 30 00,https://chamadahotels.com/,"Cesur Sokak No 4 | KYRENIA, Çatalköy 99370","hotel, lodging, point_of_interest, establishment",ChIJa-PDxOdr3hQRZjsGalgJoJI,https://chamadahotels.com/,(0392) 650 30 00
,Merit Royal Premium Hotel Casino & Spa,35.3551907,33.2089954,Karavas 99350,4252.659636269938,425.0,850,616448,114043,3.9,351.4,446250,confirmed,0.31,,False,https://maps.google.com/?cid=9315305569303945900&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Merit Royal Premium Hotel Casino & Spa,(0392) 650 40 00,,Karavas 99350,"hotel, casino, massage_spa, massage, spa, lodging, service, point_of_interest, establishment",ChIJ4b_rPNgM3hQRrGKUiA-dRoE,,(0392) 650 40 00
,Merit Royal Diamond Hotel & Spa,35.3538535,33.2107858,Karavas 99350,4252.659636269938,425.0,850,616448,114043,3.9,351.4,446250,confirmed,0.772,,False,https://maps.google.com/?cid=7508623183914703991&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Merit Royal Diamond Hotel & Spa,(0392) 650 99 00,,Karavas 99350,"hotel, lodging, point_of_interest, establishment",ChIJf5lZd_gN3hQRd5x_3QD9M2g,,(0392) 650 99 00
YES,"Radisson Blu Hotel, Larnaca",34.931567099999995,33.636942499999996,"Atlantidon 2, Larnaka 6058, Cyprus",3551.2549802361077,355.0,710,520613,96313,3.9,296.7,372750,confirmed,0.684,deepak.thapa@radissonhotels.com,False,https://maps.google.com/?cid=12397379588922134886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Radisson Blu Hotel, Larnaca",24 505800,https://www.radissonhotels.com/en-us/hotels/radisson-blu-larnaca?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:cese+h:CYLCA1,"Atlantidon 2, Larnaka 6058, Cyprus","hotel, fitness_center, gym, restaurant, health, lodging, sports_activity_location, food, point_of_interest, establishment",ChIJG9-0Cxco3hQRZtFhTw1XDKw,https://www.radissonhotels.com/en-us/hotels/radisson-blu-larnaca?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:cese+h:CYLCA1,24 505800
YES,Lord's Palace Hotel SPA Casino,35.3388694,33.3323211,"Dr. Fazıl Küçük Blv 38, Girne 99300",2030.3988570923968,203.0,406,294704,54520,3.9,168.0,213150,none,0.015,atakan.durmus@lordspalace.com,False,https://maps.google.com/?cid=8959776935086406467&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lord's Palace Hotel SPA Casino,(0392) 650 35 00,http://www.lordspalace.com/,"Dr. Fazıl Küçük Blv 38, Girne 99300","hotel, lodging, point_of_interest, establishment",ChIJd_DHG7ps3hQRQzuQyqaFV3w,http://www.lordspalace.com/,(0392) 650 35 00
YES,Grand Sapphire Resort & Casino,35.250569299999995,33.8970603,"Güven sokak No:1, Cevizli, Mahallesi, Yeni İskele 99850",1789.7137769172496,178.5,357,260177,48133,3.9,148.3,187425,likely,0.16,info@grandsapphireresort.com,False,https://maps.google.com/?cid=10210886410077783046&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Grand Sapphire Resort & Casino,(0392) 444 40 03,https://grandsapphireresort.com/,"Güven sokak No:1, Cevizli, Mahallesi, Yeni İskele 99850","resort_hotel, hotel, lodging, point_of_interest, establishment",ChIJYcRmlSqx3xQRBsSMIhdbtI0,https://grandsapphireresort.com/,(0392) 444 40 03
,Caesar Resort & SPA,35.2609244,33.9030854,"Mackenzie Ave, Ezgi Street, Yeni İskele 99850",1173.5443634421313,117.0,234,172881,31983,3.8,98.5,122850,none,0.026,,False,https://maps.google.com/?cid=9894300940884660776&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Caesar Resort & SPA,0539 126 26 26,https://www.caesar-projects.com/caesar-resort,"Mackenzie Ave, Ezgi Street, Yeni İskele 99850","hotel, lodging, point_of_interest, establishment",ChIJ34Ue3HCx3xQRKFI-kkieT4k,https://www.caesar-projects.com/caesar-resort,0539 126 26 26
,The Colony Hotel Arkin,35.3385047,33.3200187,"Ecevit Cd, Girne 99300",1070.6951994220087,107.0,214,155322,28735,3.9,88.5,112350,likely,0.159,,False,https://maps.google.com/?cid=1540756384023848725&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,The Colony Hotel Arkin,(0392) 650 06 50,https://www.thecolonycyprus.com/,"Ecevit Cd, Girne 99300","hotel, lodging, point_of_interest, establishment",ChIJXbHV1s5s3hQRFScom8TdYRU,https://www.thecolonycyprus.com/,(0392) 650 06 50
,Büyük Han,35.176293199999996,33.3626394,"Büyük Khan,Nicosia,Cyprus, Lefkoşa 99010",800,80.0,160,114470,21177,4.0,65.2,84000,none,0.0,,False,https://maps.google.com/?cid=15756620327988159417&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Büyük Han,,,"Büyük Khan,Nicosia,Cyprus, Lefkoşa 99010","historical_landmark, inn, historical_place, lodging, point_of_interest, establishment",ChIJVVVlLUQX3hQRueNuxrTCqto,,
YES,Merit Hotel,35.190384,33.352304000000004,"Bedrettin Demirel Cd, Lefkoşa 99010",800,80.0,160,114469,21177,4.0,65.2,84000,none,0.0,adem.balci@merithotels.com,False,https://maps.google.com/?cid=8937916960626045009&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Merit Hotel,(0392) 600 55 00,http://www.merithotels.com/,"Bedrettin Demirel Cd, Lefkoşa 99010","hotel, casino, spa, lodging, point_of_interest, establishment",ChIJkXqPjjMX3hQRUfAN3h7cCXw,http://www.merithotels.com/,(0392) 600 55 00
YES,Cratos Premium Hotel,35.3319324,33.3645774,"Hazreti Ömer Cd, Kyrenia 99320",800,80.0,160,115273,21326,3.9,65.7,84000,none,0.0,adem.bozdemir@cratospremium.com.tr,False,https://maps.google.com/?cid=12109009729850670560&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Cratos Premium Hotel,(0392) 444 42 42,https://www.cratospremium.com.tr/,"Hazreti Ömer Cd, Kyrenia 99320","hotel, casino, restaurant, spa, lodging, food, point_of_interest, establishment",ChIJywRh7kNr3hQR4H1_aTHYC6g,https://www.cratospremium.com.tr/,(0392) 444 42 42
YES,Concorde Tower Hotel & Casino,35.2084214,33.3221754,"Yağmur Sk No:11, Gönyeli 99150",800,80.0,160,116101,21479,3.9,66.2,84000,none,0.0,info@concordehotels.com.tr,False,https://maps.google.com/?cid=13342958931121841209&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Concorde Tower Hotel & Casino,(0392) 630 00 00,https://www.concordehotels.com.tr/en-us/hotels/concorde-tower,"Yağmur Sk No:11, Gönyeli 99150","hotel, casino, event_venue, spa, lodging, point_of_interest, establishment",ChIJpVyD2qMR3hQROaQkLnS2K7k,https://www.concordehotels.com.tr/en-us/hotels/concorde-tower,(0392) 630 00 00
YES,Hilton Nicosia,35.1630404,33.3270175,"Achaion 1, Egkomi Lefkosias 2413, Cyprus",800,80.0,160,114960,21268,3.9,65.5,84000,none,0.0,pandey.sarvesh@hilton.com,False,https://maps.google.com/?cid=16395965376912057423&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Hilton Nicosia,22 695111,https://www.hilton.com/en/hotels/niclehi-hilton-nicosia/?SEO_id=GMB-EMEA-HI-NICLEHI,"Achaion 1, Egkomi Lefkosias 2413, Cyprus","hotel, wedding_venue, business_center, event_venue, spa, lodging, service, point_of_interest, establishment",ChIJneinphIa3hQRT2RyCKQriuM,https://www.hilton.com/en/hotels/niclehi-hilton-nicosia/?SEO_id=GMB-EMEA-HI-NICLEHI,22 695111
,Kaya Palazzo Resort & Casino Girne,35.3477592,33.264587399999996,"Şehit Adnan Damar Caddesi Eski Zeytinyağ Fabrikası yanı No:1, Ag. Georgios Keryneias 99320",800,80.0,160,117563,21749,3.9,67.0,84000,none,0.0,,False,https://maps.google.com/?cid=14204503040747723505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Kaya Palazzo Resort & Casino Girne,(0392) 650 80 00,https://www.kayapalazzohotels.com/kaya-palazzo-resort-casino-girne/,"Şehit Adnan Damar Caddesi Eski Zeytinyağ Fabrikası yanı No:1, Ag. Georgios Keryneias 99320","hotel, lodging, point_of_interest, establishment",ChIJc46woipt3hQR8Vq5wkGIIMU,https://www.kayapalazzohotels.com/kaya-palazzo-resort-casino-girne/,(0392) 650 80 00
,Grand Pasha Hotel & Casino,35.334034599999995,33.332568699999996,"İskenderun Cd, Girne 99300",800,80.0,160,116138,21486,3.9,66.2,84000,none,0.0,,False,https://maps.google.com/?cid=9505936686133645280&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Grand Pasha Hotel & Casino,(0392) 650 66 30,,"İskenderun Cd, Girne 99300","hotel, casino, spa, lodging, point_of_interest, establishment",ChIJ1btJRLFs3hQR4I9ZKg3f64M,,(0392) 650 66 30
YES,Les Ambassadeurs Hotel Casino & Marina,35.3419351,33.3043664,"Evliya Çelebi Sk, Girne 99300",800,80.0,160,116129,21484,3.9,66.2,84000,none,0.0,info@lesambassadeurs.net,False,https://maps.google.com/?cid=9934924989526510768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Les Ambassadeurs Hotel Casino & Marina,(0392) 650 33 33,http://www.lesambassadeurs.net/,"Evliya Çelebi Sk, Girne 99300","hotel, lodging, point_of_interest, establishment",ChIJQ10IBtZs3hQRsAzh9qPx34k,http://www.lesambassadeurs.net/,(0392) 650 33 33
,Eziç Peanuts,35.340277799999996,33.3272222,"Karakız Sk 26, Girne 99300",1125.073491383644,112.5,225,163329,30216,3.9,93.1,118125,none,0.0,,False,https://maps.google.com/?cid=6985201222360497183&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Eziç Peanuts,(0392) 444 88 88,http://www.ezic.com.tr/,"Karakız Sk 26, Girne 99300","turkish_restaurant, restaurant, food, point_of_interest, establishment",ChIJRfOgFrhs3hQRH_xrp4Br8GA,http://www.ezic.com.tr/,(0392) 444 88 88
YES,Lush Beach Bar Resto,34.890473899999996,33.637476,"Piyale Paşa, Larnaka 6028, Cyprus",1033.8227345275536,103.0,206,152083,28135,3.8,86.7,108150,none,0.01,info@lushbeachbar.com,False,https://maps.google.com/?cid=222968552560654694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Lush Beach Bar Resto,24 658088,http://www.lushbeachbar.com/,"Piyale Paşa, Larnaka 6028, Cyprus","restaurant, cocktail_bar, bar, food, point_of_interest, establishment",ChIJh6ihKd2C4BQRZvl1m7ckGAM,http://www.lushbeachbar.com/,24 658088
,Girne Yalı orduevi,35.341941999999996,33.3126584,"88R7+Q3, Kyrenia 99300",648.5261117795382,64.5,129,93633,17322,3.9,53.4,67725,none,0.001,,False,https://maps.google.com/?cid=2917115003918071662&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Girne Yalı orduevi,,,"88R7+Q3, Kyrenia 99300","family_restaurant, restaurant, food, point_of_interest, establishment",ChIJh90TLlxt3hQRbrd_-aOseyg,,
,THETA Mediterranean,34.81667970000001,33.6025785,"E336 1, Perivolia Larnakas 7560, Cyprus",647.6399067899714,64.5,129,102620,18985,3.6,58.5,67725,none,0.034,,False,https://maps.google.com/?cid=13556050837530436570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,THETA Mediterranean,99 774433,https://thetamediterranean.com/,"E336 1, Perivolia Larnakas 7560, Cyprus","seafood_restaurant, restaurant, food, point_of_interest, establishment",ChIJlwwI4G-b4BQR2mMj6GnEILw,https://thetamediterranean.com/,99 774433
YES,McDonald's,35.1635002,33.3304641,"Nikou Kranidioti 2, Egkomi Lefkosias 2411, Cyprus",569.8201406204211,56.5,113,81190,15020,3.9,46.3,59325,likely,0.208,maria.michaelidou@mcdonalds.com.cy,False,https://maps.google.com/?cid=16766423293717281464&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,McDonald's,22 355075,http://www.mcdonalds.com.cy/,"Nikou Kranidioti 2, Egkomi Lefkosias 2411, Cyprus","fast_food_restaurant, restaurant, food, point_of_interest, establishment",ChIJS6ZH6w0a3hQRuHraPydNrug,http://www.mcdonalds.com.cy/,22 355075
YES,Edem's yard,34.914048099999995,33.6367506,"Evanthias pieridou larnaca CY, Larnaka 4021, Cyprus",471.6342587079197,47.0,94,68927,12751,3.9,39.3,49350,confirmed,0.439,soniaalam@instagram.com,False,https://maps.google.com/?cid=4211848579313833290&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Edem's yard,99 823845,http://www.instagram.com/edems_yard,"Evanthias pieridou larnaca CY, Larnaka 4021, Cyprus","breakfast_restaurant, brunch_restaurant, restaurant, food, point_of_interest, establishment",ChIJUw83d6OC4BQRShW8sfd9czo,http://www.instagram.com/edems_yard,99 823845
YES,Εστιατόριο Μπέμπα,35.168851599999996,33.369591,"Pindarou 2a,b,c, Nicosia 1060, Cyprus",428.20742591652294,42.5,85,60813,11250,4.0,34.7,44625,none,0.058,soniaalam@instagram.com,False,https://maps.google.com/?cid=8768890669764880963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Εστιατόριο Μπέμπα,22 252626,https://instagram.com/beba_restaurant?igshid=YmMyMTA2M2Y=,"Pindarou 2a,b,c, Nicosia 1060, Cyprus","restaurant, food, point_of_interest, establishment",ChIJI7GgAJsX3hQRQ6qSxZpbsXk,https://instagram.com/beba_restaurant?igshid=YmMyMTA2M2Y=,22 252626
YES,McDonald's,35.1445612,33.3615022,"98 Athalassis Street Strovolos, 2024, Nicosia 2024, Cyprus",320.97725722283286,32.0,64,45896,8491,4.0,26.2,33600,none,0.008,maria.michaelidou@mcdonalds.com.cy,False,https://maps.google.com/?cid=4694715103470526230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,McDonald's,22 319600,http://www.mcdonalds.com.cy/,"98 Athalassis Street Strovolos, 2024, Nicosia 2024, Cyprus","fast_food_restaurant, restaurant, food, point_of_interest, establishment",ChIJF-5sFO0Z3hQRFp8FUIP6JkE,http://www.mcdonalds.com.cy/,22 319600
YES,"Radisson Blu Hotel, Larnaca",34.931567099999995,33.636942499999996,"Atlantidon 2, Larnaka 6058, Cyprus",300,30.0,60,43996,8139,3.9,25.1,31500,none,0.0,deepak.thapa@radissonhotels.com,False,https://maps.google.com/?cid=12397379588922134886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Radisson Blu Hotel, Larnaca",24 505800,https://www.radissonhotels.com/en-us/hotels/radisson-blu-larnaca?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:cese+h:CYLCA1,"Atlantidon 2, Larnaka 6058, Cyprus","hotel, fitness_center, gym, lodging, health, sports_activity_location, restaurant, food, point_of_interest, establishment",ChIJG9-0Cxco3hQRZtFhTw1XDKw,https://www.radissonhotels.com/en-us/hotels/radisson-blu-larnaca?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:cese+h:CYLCA1,24 505800
YES,Tochni Tavern,34.7827173,33.3235169,"Mersinies 3, Τόχνη 7740, Cyprus",300,30.0,60,46260,8558,3.7,26.4,31500,none,0.0,info@tochnitavern.com,False,https://maps.google.com/?cid=15423376573347593413&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Tochni Tavern,97 443030,https://www.tochnitavern.com/,"Mersinies 3, Τόχνη 7740, Cyprus","restaurant, food, point_of_interest, establishment",ChIJURJ4kd-74BQRxfx240bXCtY,https://www.tochnitavern.com/,97 443030
,Deliyard,35.156359699999996,33.3638443,"Esperidon 17, Nicosia 2001, Cyprus",300,30.0,60,42927,7941,4.0,24.5,31500,none,0.0,,False,https://maps.google.com/?cid=14786970156735777949&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Deliyard,22 525017,https://deliyard.com/,"Esperidon 17, Nicosia 2001, Cyprus","restaurant, food, point_of_interest, establishment",ChIJFXSWZlIZ3hQRncyJSAPfNc0,https://deliyard.com/,22 525017
,"Potamos tis Militsas - Restaurant, Tavern",34.9083088,33.1320985,"Kampi 2619, Cyprus",300,30.0,60,41063,7597,4.1,23.4,31500,none,0.0,,False,https://maps.google.com/?cid=5411241495520188588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Potamos tis Militsas - Restaurant, Tavern",99 152540,https://m.facebook.com/potamostavern/,"Kampi 2619, Cyprus","restaurant, food, point_of_interest, establishment",ChIJlcqR4WSy4BQRrJhVXniXGEs,https://m.facebook.com/potamostavern/,99 152540
YES,Hotel Indigo Larnaca by IHG,34.9114341,33.6327209,"Adonidos 12-16, Larnaka 6020, Cyprus",300,30.0,60,43996,8139,3.9,25.1,31500,none,0.0,anthony.torres@ihg.com,False,https://maps.google.com/?cid=3103458427263463365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Hotel Indigo Larnaca by IHG,24 660700,https://www.ihg.com/hotelindigo/hotels/gb/en/larnaca/lcaas/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-CY-_-LCAAS,"Adonidos 12-16, Larnaka 6020, Cyprus","hotel, business_center, wedding_venue, fitness_center, gym, lodging, health, sports_activity_location, restaurant, food, event_venue, service, point_of_interest, establishment",ChIJBzUcNSOD4BQRxS87LP-yESs,https://www.ihg.com/hotelindigo/hotels/gb/en/larnaca/lcaas/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-CY-_-LCAAS,24 660700
